Date,ETF,ETF
2020-07-07,EFA,EFA
2020-07-08,SPY,SPY
2020-07-08,MTUM,MTUM
2020-07-08,VLUE,VLUE
2020-07-08,USMV,USMV
2020-07-08,EFA,EFA
2020-07-09,SPY,SPY
2020-07-09,MTUM,MTUM
2020-07-09,VLUE,VLUE
2020-07-09,USMV,USMV
2020-07-09,EFA,EFA
2020-07-10,SPY,SPY
2020-07-10,MTUM,MTUM
2020-07-10,VLUE,VLUE
2020-07-10,USMV,USMV
2020-07-10,EFA,EFA
2020-07-13,SPY,SPY
2020-07-13,MTUM,MTUM
2020-07-13,VLUE,VLUE
2020-07-13,USMV,USMV
2020-07-13,EFA,EFA
2020-07-14,SPY,SPY
2020-07-14,MTUM,MTUM
2020-07-14,VLUE,VLUE
2020-07-14,USMV,USMV
2020-07-14,EFA,EFA
2020-07-15,SPY,SPY
2020-07-15,MTUM,MTUM
2020-07-15,VLUE,VLUE
2020-07-15,USMV,USMV
2020-07-15,EFA,EFA
2020-07-16,SPY,SPY
2020-07-16,MTUM,MTUM
2020-07-16,VLUE,VLUE
2020-07-16,USMV,USMV
2020-07-16,EFA,EFA
2020-07-17,SPY,SPY
2020-07-17,MTUM,MTUM
2020-07-17,VLUE,VLUE
2020-07-17,USMV,USMV
2020-07-17,EFA,EFA
2020-07-20,SPY,SPY
2020-07-20,MTUM,MTUM
2020-07-20,VLUE,VLUE
2020-07-20,USMV,USMV
2020-07-20,EFA,EFA
2020-07-21,SPY,SPY
2020-07-21,MTUM,MTUM
2020-07-21,VLUE,VLUE
2020-07-21,USMV,USMV
2020-07-21,EFA,EFA
2020-07-22,SPY,SPY
2020-07-22,MTUM,MTUM
2020-07-22,VLUE,VLUE
2020-07-22,USMV,USMV
2020-07-22,EFA,EFA
2020-07-23,SPY,SPY
2020-07-23,MTUM,MTUM
2020-07-23,VLUE,VLUE
2020-07-23,USMV,USMV
2020-07-23,EFA,EFA
2020-07-24,SPY,SPY
2020-07-24,MTUM,MTUM
2020-07-24,VLUE,VLUE
2020-07-24,USMV,USMV
2020-07-24,EFA,EFA
2020-07-27,SPY,SPY
2020-07-27,MTUM,MTUM
2020-07-27,VLUE,VLUE
2020-07-27,USMV,USMV
2020-07-27,EFA,EFA
2020-07-28,SPY,SPY
2020-07-28,MTUM,MTUM
2020-07-28,VLUE,VLUE
2020-07-28,USMV,USMV
2020-07-28,EFA,EFA
2020-07-29,SPY,SPY
2020-07-29,MTUM,MTUM
2020-07-29,VLUE,VLUE
2020-07-29,USMV,USMV
2020-07-29,EFA,EFA
2020-07-30,SPY,SPY
2020-07-30,MTUM,MTUM
2020-07-30,VLUE,VLUE
2020-07-30,USMV,USMV
2020-07-30,EFA,EFA
2020-07-31,SPY,SPY
2020-07-31,MTUM,MTUM
2020-07-31,VLUE,VLUE
2020-07-31,USMV,USMV
2020-07-31,EFA,EFA
2020-08-03,SPY,SPY
2020-08-03,MTUM,MTUM
2020-08-03,VLUE,VLUE
2020-08-03,USMV,USMV
2020-08-03,EFA,EFA
2020-08-04,SPY,SPY
2020-08-04,MTUM,MTUM
2020-08-04,VLUE,VLUE
2020-08-04,USMV,USMV
2020-08-04,EFA,EFA
2020-08-05,SPY,SPY
2020-08-05,MTUM,MTUM
2020-08-05,VLUE,VLUE
2020-08-05,USMV,USMV
2020-08-05,EFA,EFA
2020-08-06,SPY,SPY
2020-08-06,MTUM,MTUM
2020-08-06,VLUE,VLUE
2020-08-06,USMV,USMV
2020-08-06,EFA,EFA
2020-08-07,SPY,SPY
2020-08-07,MTUM,MTUM
2020-08-07,VLUE,VLUE
2020-08-07,USMV,USMV
2020-08-07,EFA,EFA
2020-08-10,SPY,SPY
2020-08-10,MTUM,MTUM
2020-08-10,VLUE,VLUE
2020-08-10,USMV,USMV
2020-08-10,EFA,EFA
2020-08-11,SPY,SPY
2020-08-11,MTUM,MTUM
2020-08-11,VLUE,VLUE
2020-08-11,USMV,USMV
2020-08-11,EFA,EFA
2020-08-12,SPY,SPY
2020-08-12,MTUM,MTUM
2020-08-12,VLUE,VLUE
2020-08-12,USMV,USMV
2020-08-12,EFA,EFA
2020-08-13,SPY,SPY
2020-08-13,MTUM,MTUM
2020-08-13,VLUE,VLUE
2020-08-13,USMV,USMV
2020-08-13,EFA,EFA
2020-08-14,SPY,SPY
2020-08-14,MTUM,MTUM
2020-08-14,VLUE,VLUE
2020-08-14,USMV,USMV
2020-08-14,EFA,EFA
2020-08-17,SPY,SPY
2020-08-17,MTUM,MTUM
2020-08-17,VLUE,VLUE
2020-08-17,USMV,USMV
2020-08-17,EFA,EFA
2020-08-18,SPY,SPY
2020-08-18,MTUM,MTUM
2020-08-18,VLUE,VLUE
2020-08-18,USMV,USMV
2020-08-18,EFA,EFA
2020-08-19,SPY,SPY
2020-08-19,MTUM,MTUM
2020-08-19,VLUE,VLUE
2020-08-19,USMV,USMV
2020-08-19,EFA,EFA
2020-08-20,SPY,SPY
2020-08-20,MTUM,MTUM
2020-08-20,VLUE,VLUE
2020-08-20,USMV,USMV
2020-08-20,EFA,EFA
2020-08-21,SPY,SPY
2020-08-21,MTUM,MTUM
2020-08-21,VLUE,VLUE
2020-08-21,USMV,USMV
2020-08-21,EFA,EFA
2020-08-24,SPY,SPY
2020-08-24,MTUM,MTUM
2020-08-24,VLUE,VLUE
2020-08-24,USMV,USMV
2020-08-24,EFA,EFA
2020-08-25,SPY,SPY
2020-08-25,MTUM,MTUM
2020-08-25,VLUE,VLUE
2020-08-25,USMV,USMV
2020-08-25,EFA,EFA
2020-08-26,SPY,SPY
2020-08-26,MTUM,MTUM
2020-08-26,VLUE,VLUE
2020-08-26,USMV,USMV
2020-08-26,EFA,EFA
2020-08-27,SPY,SPY
2020-08-27,MTUM,MTUM
2020-08-27,VLUE,VLUE
2020-08-27,USMV,USMV
2020-08-27,EFA,EFA
2020-08-28,SPY,SPY
2020-08-28,MTUM,MTUM
2020-08-28,VLUE,VLUE
2020-08-28,USMV,USMV
2020-08-28,EFA,EFA
2020-08-31,SPY,SPY
2020-08-31,MTUM,MTUM
2020-08-31,VLUE,VLUE
2020-08-31,USMV,USMV
2020-08-31,EFA,EFA
2020-09-01,SPY,SPY
2020-09-01,MTUM,MTUM
2020-09-01,VLUE,VLUE
2020-09-01,USMV,USMV
2020-09-01,EFA,EFA
2020-09-02,SPY,SPY
2020-09-02,MTUM,MTUM
2020-09-02,VLUE,VLUE
2020-09-02,USMV,USMV
2020-09-02,EFA,EFA
2020-09-03,SPY,SPY
2020-09-03,MTUM,MTUM
2020-09-03,VLUE,VLUE
2020-09-03,USMV,USMV
2020-09-03,EFA,EFA
2020-09-04,SPY,SPY
2020-09-04,MTUM,MTUM
2020-09-04,VLUE,VLUE
2020-09-04,USMV,USMV
2020-09-04,EFA,EFA
2020-09-08,SPY,SPY
2020-09-08,MTUM,MTUM
2020-09-08,VLUE,VLUE
2020-09-08,USMV,USMV
2020-09-08,EFA,EFA
2020-09-09,SPY,SPY
2020-09-09,MTUM,MTUM
2020-09-09,VLUE,VLUE
2020-09-09,USMV,USMV
2020-09-09,EFA,EFA
2020-09-10,SPY,SPY
2020-09-10,MTUM,MTUM
2020-09-10,VLUE,VLUE
2020-09-10,USMV,USMV
2020-09-10,EFA,EFA
2020-09-11,SPY,SPY
2020-09-11,MTUM,MTUM
2020-09-11,VLUE,VLUE
2020-09-11,USMV,USMV
2020-09-11,EFA,EFA
2020-09-14,SPY,SPY
2020-09-14,MTUM,MTUM
2020-09-14,VLUE,VLUE
2020-09-14,USMV,USMV
2020-09-14,EFA,EFA
2020-09-15,SPY,SPY
2020-09-15,MTUM,MTUM
2020-09-15,VLUE,VLUE
2020-09-15,USMV,USMV
2020-09-15,EFA,EFA
2020-09-16,SPY,SPY
2020-09-16,MTUM,MTUM
2020-09-16,VLUE,VLUE
2020-09-16,USMV,USMV
2020-09-16,EFA,EFA
2020-09-17,SPY,SPY
2020-09-17,MTUM,MTUM
2020-09-17,VLUE,VLUE
2020-09-17,USMV,USMV
2020-09-17,EFA,EFA
2020-09-18,SPY,SPY
2020-09-18,MTUM,MTUM
2020-09-18,VLUE,VLUE
2020-09-18,USMV,USMV
2020-09-18,EFA,EFA
2020-09-21,SPY,SPY
2020-09-21,MTUM,MTUM
2020-09-21,VLUE,VLUE
2020-09-21,USMV,USMV
2020-09-21,EFA,EFA
2020-09-22,SPY,SPY
2020-09-22,MTUM,MTUM
2020-09-22,VLUE,VLUE
2020-09-22,USMV,USMV
2020-09-22,EFA,EFA
2020-09-23,SPY,SPY
2020-09-23,MTUM,MTUM
2020-09-23,VLUE,VLUE
2020-09-23,USMV,USMV
2020-09-23,EFA,EFA
2020-09-24,SPY,SPY
2020-09-24,MTUM,MTUM
2020-09-24,VLUE,VLUE
2020-09-24,USMV,USMV
2020-09-24,EFA,EFA
2020-09-25,SPY,SPY
2020-09-25,MTUM,MTUM
2020-09-25,VLUE,VLUE
2020-09-25,USMV,USMV
2020-09-25,EFA,EFA
2020-09-28,SPY,SPY
2020-09-28,MTUM,MTUM
2020-09-28,VLUE,VLUE
2020-09-28,USMV,USMV
2020-09-28,EFA,EFA
2020-09-29,SPY,SPY
2020-09-29,MTUM,MTUM
2020-09-29,VLUE,VLUE
2020-09-29,USMV,USMV
2020-09-29,EFA,EFA
2020-09-30,SPY,SPY
2020-09-30,MTUM,MTUM
2020-09-30,VLUE,VLUE
2020-09-30,USMV,USMV
2020-09-30,EFA,EFA
2020-10-01,SPY,SPY
2020-10-01,MTUM,MTUM
2020-10-01,VLUE,VLUE
2020-10-01,USMV,USMV
2020-10-01,EFA,EFA
2020-10-02,SPY,SPY
2020-10-02,MTUM,MTUM
2020-10-02,VLUE,VLUE
2020-10-02,USMV,USMV
2020-10-02,EFA,EFA
2020-10-05,SPY,SPY
2020-10-05,MTUM,MTUM
2020-10-05,VLUE,VLUE
2020-10-05,USMV,USMV
2020-10-05,EFA,EFA
2020-10-06,SPY,SPY
2020-10-06,MTUM,MTUM
2020-10-06,VLUE,VLUE
2020-10-06,USMV,USMV
2020-10-06,EFA,EFA
2020-10-07,SPY,SPY
2020-10-07,MTUM,MTUM
2020-10-07,VLUE,VLUE
2020-10-07,USMV,USMV
2020-10-07,EFA,EFA
2020-10-08,SPY,SPY
2020-10-08,MTUM,MTUM
2020-10-08,VLUE,VLUE
2020-10-08,USMV,USMV
2020-10-08,EFA,EFA
2020-10-09,SPY,SPY
2020-10-09,MTUM,MTUM
2020-10-09,VLUE,VLUE
2020-10-09,USMV,USMV
2020-10-09,EFA,EFA
2020-10-12,SPY,SPY
2020-10-12,MTUM,MTUM
2020-10-12,VLUE,VLUE
2020-10-12,USMV,USMV
2020-10-12,EFA,EFA
2020-10-13,SPY,SPY
2020-10-13,MTUM,MTUM
2020-10-13,VLUE,VLUE
2020-10-13,USMV,USMV
2020-10-13,EFA,EFA
2020-10-14,SPY,SPY
2020-10-14,MTUM,MTUM
2020-10-14,VLUE,VLUE
2020-10-14,USMV,USMV
2020-10-14,EFA,EFA
2020-10-15,SPY,SPY
2020-10-15,MTUM,MTUM
2020-10-15,VLUE,VLUE
2020-10-15,USMV,USMV
2020-10-15,EFA,EFA
2020-10-16,SPY,SPY
2020-10-16,MTUM,MTUM
2020-10-16,VLUE,VLUE
2020-10-16,USMV,USMV
2020-10-16,EFA,EFA
2020-10-19,SPY,SPY
2020-10-19,MTUM,MTUM
2020-10-19,VLUE,VLUE
2020-10-19,USMV,USMV
2020-10-19,EFA,EFA
2020-10-20,SPY,SPY
2020-10-20,MTUM,MTUM
2020-10-20,VLUE,VLUE
2020-10-20,USMV,USMV
2020-10-20,EFA,EFA
2020-10-21,SPY,SPY
2020-10-21,MTUM,MTUM
2020-10-21,VLUE,VLUE
2020-10-21,USMV,USMV
2020-10-21,EFA,EFA
2020-10-22,SPY,SPY
2020-10-22,MTUM,MTUM
2020-10-22,VLUE,VLUE
2020-10-22,USMV,USMV
2020-10-22,EFA,EFA
2020-10-23,SPY,SPY
2020-10-23,MTUM,MTUM
2020-10-23,VLUE,VLUE
2020-10-23,USMV,USMV
2020-10-23,EFA,EFA
2020-10-26,SPY,SPY
2020-10-26,MTUM,MTUM
2020-10-26,VLUE,VLUE
2020-10-26,USMV,USMV
2020-10-26,EFA,EFA
2020-10-27,SPY,SPY
2020-10-27,MTUM,MTUM
2020-10-27,VLUE,VLUE
2020-10-27,USMV,USMV
2020-10-27,EFA,EFA
2020-10-28,SPY,SPY
2020-10-28,MTUM,MTUM
2020-10-28,VLUE,VLUE
2020-10-28,USMV,USMV
2020-10-28,EFA,EFA
2020-10-29,SPY,SPY
2020-10-29,MTUM,MTUM
2020-10-29,VLUE,VLUE
2020-10-29,USMV,USMV
2020-10-29,EFA,EFA
2020-10-30,SPY,SPY
2020-10-30,MTUM,MTUM
2020-10-30,VLUE,VLUE
2020-10-30,USMV,USMV
2020-10-30,EFA,EFA
2020-11-02,SPY,SPY
2020-11-02,MTUM,MTUM
2020-11-02,VLUE,VLUE
2020-11-02,USMV,USMV
2020-11-02,EFA,EFA
2020-11-03,SPY,SPY
2020-11-03,MTUM,MTUM
2020-11-03,VLUE,VLUE
2020-11-03,USMV,USMV
2020-11-03,EFA,EFA
2020-11-04,SPY,SPY
2020-11-04,MTUM,MTUM
2020-11-04,VLUE,VLUE
2020-11-04,USMV,USMV
2020-11-04,EFA,EFA
2020-11-05,SPY,SPY
2020-11-05,MTUM,MTUM
2020-11-05,VLUE,VLUE
2020-11-05,USMV,USMV
2020-11-05,EFA,EFA
2020-11-06,SPY,SPY
2020-11-06,MTUM,MTUM
2020-11-06,VLUE,VLUE
2020-11-06,USMV,USMV
2020-11-06,EFA,EFA
2020-11-09,SPY,SPY
2020-11-09,MTUM,MTUM
2020-11-09,VLUE,VLUE
2020-11-09,USMV,USMV
2020-11-09,EFA,EFA
2020-11-10,SPY,SPY
2020-11-10,MTUM,MTUM
2020-11-10,VLUE,VLUE
2020-11-10,USMV,USMV
2020-11-10,EFA,EFA
2020-11-11,SPY,SPY
2020-11-11,MTUM,MTUM
2020-11-11,VLUE,VLUE
2020-11-11,USMV,USMV
2020-11-11,EFA,EFA
2020-11-12,SPY,SPY
2020-11-12,MTUM,MTUM
2020-11-12,VLUE,VLUE
2020-11-12,USMV,USMV
2020-11-12,EFA,EFA
2020-11-13,SPY,SPY
2020-11-13,MTUM,MTUM
2020-11-13,VLUE,VLUE
2020-11-13,USMV,USMV
2020-11-13,EFA,EFA
2020-11-16,SPY,SPY
2020-11-16,MTUM,MTUM
2020-11-16,VLUE,VLUE
2020-11-16,USMV,USMV
2020-11-16,EFA,EFA
2020-11-17,SPY,SPY
2020-11-17,MTUM,MTUM
2020-11-17,VLUE,VLUE
2020-11-17,USMV,USMV
2020-11-17,EFA,EFA
2020-11-18,SPY,SPY
2020-11-18,MTUM,MTUM
2020-11-18,VLUE,VLUE
2020-11-18,USMV,USMV
2020-11-18,EFA,EFA
2020-11-19,SPY,SPY
2020-11-19,MTUM,MTUM
2020-11-19,VLUE,VLUE
2020-11-19,USMV,USMV
2020-11-19,EFA,EFA
2020-11-20,SPY,SPY
2020-11-20,MTUM,MTUM
2020-11-20,VLUE,VLUE
2020-11-20,USMV,USMV
2020-11-20,EFA,EFA
2020-11-23,SPY,SPY
2020-11-23,MTUM,MTUM
2020-11-23,VLUE,VLUE
2020-11-23,USMV,USMV
2020-11-23,EFA,EFA
2020-11-24,SPY,SPY
2020-11-24,MTUM,MTUM
2020-11-24,VLUE,VLUE
2020-11-24,USMV,USMV
2020-11-24,EFA,EFA
2020-11-25,SPY,SPY
2020-11-25,MTUM,MTUM
2020-11-25,VLUE,VLUE
2020-11-25,USMV,USMV
2020-11-25,EFA,EFA
2020-11-27,SPY,SPY
2020-11-27,MTUM,MTUM
2020-11-27,VLUE,VLUE
2020-11-27,USMV,USMV
2020-11-27,EFA,EFA
2020-11-30,SPY,SPY
2020-11-30,MTUM,MTUM
2020-11-30,VLUE,VLUE
2020-11-30,USMV,USMV
2020-11-30,EFA,EFA
2020-12-01,SPY,SPY
2020-12-01,MTUM,MTUM
2020-12-01,VLUE,VLUE
2020-12-01,USMV,USMV
2020-12-01,EFA,EFA
2020-12-02,SPY,SPY
2020-12-02,MTUM,MTUM
2020-12-02,VLUE,VLUE
2020-12-02,USMV,USMV
2020-12-02,EFA,EFA
2020-12-03,SPY,SPY
2020-12-03,MTUM,MTUM
2020-12-03,VLUE,VLUE
2020-12-03,USMV,USMV
2020-12-03,EFA,EFA
2020-12-04,SPY,SPY
2020-12-04,MTUM,MTUM
2020-12-04,VLUE,VLUE
2020-12-04,USMV,USMV
2020-12-04,EFA,EFA
2020-12-07,SPY,SPY
2020-12-07,MTUM,MTUM
2020-12-07,VLUE,VLUE
2020-12-07,USMV,USMV
2020-12-07,EFA,EFA
2020-12-08,SPY,SPY
2020-12-08,MTUM,MTUM
2020-12-08,VLUE,VLUE
2020-12-08,USMV,USMV
2020-12-08,EFA,EFA
2020-12-09,SPY,SPY
2020-12-09,MTUM,MTUM
2020-12-09,VLUE,VLUE
2020-12-09,USMV,USMV
2020-12-09,EFA,EFA
2020-12-10,SPY,SPY
2020-12-10,MTUM,MTUM
2020-12-10,VLUE,VLUE
2020-12-10,USMV,USMV
2020-12-10,EFA,EFA
2020-12-11,SPY,SPY
2020-12-11,MTUM,MTUM
2020-12-11,VLUE,VLUE
2020-12-11,USMV,USMV
2020-12-11,EFA,EFA
2020-12-14,SPY,SPY
2020-12-14,MTUM,MTUM
2020-12-14,VLUE,VLUE
2020-12-14,USMV,USMV
2020-12-14,EFA,EFA
2020-12-15,SPY,SPY
2020-12-15,MTUM,MTUM
2020-12-15,VLUE,VLUE
2020-12-15,USMV,USMV
2020-12-15,EFA,EFA
2020-12-16,SPY,SPY
2020-12-16,MTUM,MTUM
2020-12-16,VLUE,VLUE
2020-12-16,USMV,USMV
2020-12-16,EFA,EFA
2020-12-17,SPY,SPY
2020-12-17,MTUM,MTUM
2020-12-17,VLUE,VLUE
2020-12-17,USMV,USMV
2020-12-17,EFA,EFA
2020-12-18,SPY,SPY
2020-12-18,MTUM,MTUM
2020-12-18,VLUE,VLUE
2020-12-18,USMV,USMV
2020-12-18,EFA,EFA
2020-12-21,SPY,SPY
2020-12-21,MTUM,MTUM
2020-12-21,VLUE,VLUE
2020-12-21,USMV,USMV
2020-12-21,EFA,EFA
2020-12-22,SPY,SPY
2020-12-22,MTUM,MTUM
2020-12-22,VLUE,VLUE
2020-12-22,USMV,USMV
2020-12-22,EFA,EFA
2020-12-23,SPY,SPY
2020-12-23,MTUM,MTUM
2020-12-23,VLUE,VLUE
2020-12-23,USMV,USMV
2020-12-23,EFA,EFA
2020-12-24,SPY,SPY
2020-12-24,MTUM,MTUM
2020-12-24,VLUE,VLUE
2020-12-24,USMV,USMV
2020-12-24,EFA,EFA
2020-12-28,SPY,SPY
2020-12-28,MTUM,MTUM
2020-12-28,VLUE,VLUE
2020-12-28,USMV,USMV
2020-12-28,EFA,EFA
2020-12-29,SPY,SPY
2020-12-29,MTUM,MTUM
2020-12-29,VLUE,VLUE
2020-12-29,USMV,USMV
2020-12-29,EFA,EFA
2020-12-30,SPY,SPY
2020-12-30,MTUM,MTUM
2020-12-30,VLUE,VLUE
2020-12-30,USMV,USMV
2020-12-30,EFA,EFA
2020-12-31,SPY,SPY
2020-12-31,MTUM,MTUM
2020-12-31,VLUE,VLUE
2020-12-31,USMV,USMV
2020-12-31,EFA,EFA
2021-01-04,SPY,SPY
2021-01-04,MTUM,MTUM
2021-01-04,VLUE,VLUE
2021-01-04,USMV,USMV
2021-01-04,EFA,EFA
2021-01-05,SPY,SPY
2021-01-05,MTUM,MTUM
2021-01-05,VLUE,VLUE
2021-01-05,USMV,USMV
2021-01-05,EFA,EFA
2021-01-06,SPY,SPY
2021-01-06,MTUM,MTUM
2021-01-06,VLUE,VLUE
2021-01-06,USMV,USMV
2021-01-06,EFA,EFA
2021-01-07,SPY,SPY
2021-01-07,MTUM,MTUM
2021-01-07,VLUE,VLUE
2021-01-07,USMV,USMV
2021-01-07,EFA,EFA
2021-01-08,SPY,SPY
2021-01-08,MTUM,MTUM
2021-01-08,VLUE,VLUE
2021-01-08,USMV,USMV
2021-01-08,EFA,EFA
2021-01-11,SPY,SPY
2021-01-11,MTUM,MTUM
2021-01-11,VLUE,VLUE
2021-01-11,USMV,USMV
2021-01-11,EFA,EFA
2021-01-12,SPY,SPY
2021-01-12,MTUM,MTUM
2021-01-12,VLUE,VLUE
2021-01-12,USMV,USMV
2021-01-12,EFA,EFA
2021-01-13,SPY,SPY
2021-01-13,MTUM,MTUM
2021-01-13,VLUE,VLUE
2021-01-13,USMV,USMV
2021-01-13,EFA,EFA
2021-01-14,SPY,SPY
2021-01-14,MTUM,MTUM
2021-01-14,VLUE,VLUE
2021-01-14,USMV,USMV
2021-01-14,EFA,EFA
2021-01-15,SPY,SPY
2021-01-15,MTUM,MTUM
2021-01-15,VLUE,VLUE
2021-01-15,USMV,USMV
2021-01-15,EFA,EFA
2021-01-19,SPY,SPY
2021-01-19,MTUM,MTUM
2021-01-19,VLUE,VLUE
2021-01-19,USMV,USMV
2021-01-19,EFA,EFA
2021-01-20,SPY,SPY
2021-01-20,MTUM,MTUM
2021-01-20,VLUE,VLUE
2021-01-20,USMV,USMV
2021-01-20,EFA,EFA
2021-01-21,SPY,SPY
2021-01-21,MTUM,MTUM
2021-01-21,VLUE,VLUE
2021-01-21,USMV,USMV
2021-01-21,EFA,EFA
2021-01-22,SPY,SPY
2021-01-22,MTUM,MTUM
2021-01-22,VLUE,VLUE
2021-01-22,USMV,USMV
2021-01-22,EFA,EFA
2021-01-25,SPY,SPY
2021-01-25,MTUM,MTUM
2021-01-25,VLUE,VLUE
2021-01-25,USMV,USMV
2021-01-25,EFA,EFA
2021-01-26,SPY,SPY
2021-01-26,MTUM,MTUM
2021-01-26,VLUE,VLUE
2021-01-26,USMV,USMV
2021-01-26,EFA,EFA
2021-01-27,SPY,SPY
2021-01-27,MTUM,MTUM
2021-01-27,VLUE,VLUE
2021-01-27,USMV,USMV
2021-01-27,EFA,EFA
2021-01-28,SPY,SPY
2021-01-28,MTUM,MTUM
2021-01-28,VLUE,VLUE
2021-01-28,USMV,USMV
2021-01-28,EFA,EFA
2021-01-29,SPY,SPY
2021-01-29,MTUM,MTUM
2021-01-29,VLUE,VLUE
2021-01-29,USMV,USMV
2021-01-29,EFA,EFA
2021-02-01,SPY,SPY
2021-02-01,MTUM,MTUM
2021-02-01,VLUE,VLUE
2021-02-01,USMV,USMV
2021-02-01,EFA,EFA
2021-02-02,SPY,SPY
2021-02-02,MTUM,MTUM
2021-02-02,VLUE,VLUE
2021-02-02,USMV,USMV
2021-02-02,EFA,EFA
2021-02-03,SPY,SPY
2021-02-03,MTUM,MTUM
2021-02-03,VLUE,VLUE
2021-02-03,USMV,USMV
2021-02-03,EFA,EFA
2021-02-04,SPY,SPY
2021-02-04,MTUM,MTUM
2021-02-04,VLUE,VLUE
2021-02-04,USMV,USMV
2021-02-04,EFA,EFA
2021-02-05,SPY,SPY
2021-02-05,MTUM,MTUM
2021-02-05,VLUE,VLUE
2021-02-05,USMV,USMV
2021-02-05,EFA,EFA
2021-02-08,SPY,SPY
2021-02-08,MTUM,MTUM
2021-02-08,VLUE,VLUE
2021-02-08,USMV,USMV
2021-02-08,EFA,EFA
2021-02-09,SPY,SPY
2021-02-09,MTUM,MTUM
2021-02-09,VLUE,VLUE
2021-02-09,USMV,USMV
2021-02-09,EFA,EFA
2021-02-10,SPY,SPY
2021-02-10,MTUM,MTUM
2021-02-10,VLUE,VLUE
2021-02-10,USMV,USMV
2021-02-10,EFA,EFA
2021-02-11,SPY,SPY
2021-02-11,MTUM,MTUM
2021-02-11,VLUE,VLUE
2021-02-11,USMV,USMV
2021-02-11,EFA,EFA
2021-02-12,SPY,SPY
2021-02-12,MTUM,MTUM
2021-02-12,VLUE,VLUE
2021-02-12,USMV,USMV
2021-02-12,EFA,EFA
2021-02-16,SPY,SPY
2021-02-16,MTUM,MTUM
2021-02-16,VLUE,VLUE
2021-02-16,USMV,USMV
2021-02-16,EFA,EFA
2021-02-17,SPY,SPY
2021-02-17,MTUM,MTUM
2021-02-17,VLUE,VLUE
2021-02-17,USMV,USMV
2021-02-17,EFA,EFA
2021-02-18,SPY,SPY
2021-02-18,MTUM,MTUM
2021-02-18,VLUE,VLUE
2021-02-18,USMV,USMV
2021-02-18,EFA,EFA
2021-02-19,SPY,SPY
2021-02-19,MTUM,MTUM
2021-02-19,VLUE,VLUE
2021-02-19,USMV,USMV
2021-02-19,EFA,EFA
2021-02-22,SPY,SPY
2021-02-22,MTUM,MTUM
2021-02-22,VLUE,VLUE
2021-02-22,USMV,USMV
2021-02-22,EFA,EFA
2021-02-23,SPY,SPY
2021-02-23,MTUM,MTUM
2021-02-23,VLUE,VLUE
2021-02-23,USMV,USMV
2021-02-23,EFA,EFA
2021-02-24,SPY,SPY
2021-02-24,MTUM,MTUM
2021-02-24,VLUE,VLUE
2021-02-24,USMV,USMV
2021-02-24,EFA,EFA
2021-02-25,SPY,SPY
2021-02-25,MTUM,MTUM
2021-02-25,VLUE,VLUE
2021-02-25,USMV,USMV
2021-02-25,EFA,EFA
2021-02-26,SPY,SPY
2021-02-26,MTUM,MTUM
2021-02-26,VLUE,VLUE
2021-02-26,USMV,USMV
2021-02-26,EFA,EFA
2021-03-01,SPY,SPY
2021-03-01,MTUM,MTUM
2021-03-01,VLUE,VLUE
2021-03-01,USMV,USMV
2021-03-01,EFA,EFA
2021-03-02,SPY,SPY
2021-03-02,MTUM,MTUM
2021-03-02,VLUE,VLUE
2021-03-02,USMV,USMV
2021-03-02,EFA,EFA
2021-03-03,SPY,SPY
2021-03-03,MTUM,MTUM
2021-03-03,VLUE,VLUE
2021-03-03,USMV,USMV
2021-03-03,EFA,EFA
2021-03-04,SPY,SPY
2021-03-04,MTUM,MTUM
2021-03-04,VLUE,VLUE
2021-03-04,USMV,USMV
2021-03-04,EFA,EFA
2021-03-05,SPY,SPY
2021-03-05,MTUM,MTUM
2021-03-05,VLUE,VLUE
2021-03-05,USMV,USMV
2021-03-05,EFA,EFA
2021-03-08,SPY,SPY
2021-03-08,MTUM,MTUM
2021-03-08,VLUE,VLUE
2021-03-08,USMV,USMV
2021-03-08,EFA,EFA
2021-03-09,SPY,SPY
2021-03-09,MTUM,MTUM
2021-03-09,VLUE,VLUE
2021-03-09,USMV,USMV
2021-03-09,EFA,EFA
2021-03-10,SPY,SPY
2021-03-10,MTUM,MTUM
2021-03-10,VLUE,VLUE
2021-03-10,USMV,USMV
2021-03-10,EFA,EFA
2021-03-11,SPY,SPY
2021-03-11,MTUM,MTUM
2021-03-11,VLUE,VLUE
2021-03-11,USMV,USMV
2021-03-11,EFA,EFA
2021-03-12,SPY,SPY
2021-03-12,MTUM,MTUM
2021-03-12,VLUE,VLUE
2021-03-12,USMV,USMV
2021-03-12,EFA,EFA
2021-03-15,SPY,SPY
2021-03-15,MTUM,MTUM
2021-03-15,VLUE,VLUE
2021-03-15,USMV,USMV
2021-03-15,EFA,EFA
2021-03-16,SPY,SPY
2021-03-16,MTUM,MTUM
2021-03-16,VLUE,VLUE
2021-03-16,USMV,USMV
2021-03-16,EFA,EFA
2021-03-17,SPY,SPY
2021-03-17,MTUM,MTUM
2021-03-17,VLUE,VLUE
2021-03-17,USMV,USMV
2021-03-17,EFA,EFA
2021-03-18,SPY,SPY
2021-03-18,MTUM,MTUM
2021-03-18,VLUE,VLUE
2021-03-18,USMV,USMV
2021-03-18,EFA,EFA
2021-03-19,SPY,SPY
2021-03-19,MTUM,MTUM
2021-03-19,VLUE,VLUE
2021-03-19,USMV,USMV
